Id,log_price,log_total_sf,has_2nd,has_bsmt,has_garage,has_pool,has_central_air,has_fireplace,house_age,remod_age,total_porch_sf,OverallQual,OverallCond,GarageCars,LotFrontage,year_price,neighbor_weight,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Utilities_NoSeWa,Utilities_None,PoolQC_Fa,PoolQC_Gd,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_None,Functional_Sev,Functional_Typ,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA
282,12.128111104060462,7.8336002236611035,0,1,1,0,1,0,0,0,120,6,5,2.0,60.0,259203.19764741528,0.7828563712623556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
283,12.24288661865289,7.873978379604501,0,1,1,0,1,1,2,1,62,7,5,2.0,34.0,270977.6532029708,1.731713459407749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
284,12.407379502235209,7.984803389734406,0,1,1,0,1,1,1,0,150,8,5,3.0,74.0,303927.8625779708,0.7828563712623556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
285,12.096257779522967,8.055157731819678,0,1,1,0,1,0,15,15,52,6,5,2.0,50.0,218273.02111613876,0.17811488445133122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
286,12.011880916165731,7.536363938404511,1,1,1,0,1,0,1,0,54,7,5,2.0,35.0,259203.19764741528,0.7828563712623556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
287,11.976659481202368,7.880804344674901,1,1,1,0,1,1,44,25,128,6,7,2.0,77.0,150486.99843358394,-0.47610512824902335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
288,11.385092093460344,7.447751280047908,0,1,0,0,1,0,35,35,0,4,4,0.0,0.0,141432.7158573311,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,11.711776323715394,7.485491608030754,0,1,1,0,1,0,43,43,0,5,5,1.0,0.0,156362.70912698415,-0.6423515645075161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
290,11.941944326032129,7.646831391430482,1,1,1,0,1,0,92,4,259,6,7,1.0,60.0,124018.55714285714,-1.0294588048578504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
291,12.359780370124389,8.005700678662542,1,1,1,0,1,1,0,0,51,8,5,2.0,120.0,259203.19764741528,0.39247717220266787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
292,11.819674600139235,7.822444729489319,1,1,0,0,0,0,96,8,184,5,6,0.0,55.0,115566.20224089637,-0.5631103353615157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
293,11.782952602183288,7.81762544305337,1,1,1,0,1,1,60,1,160,5,4,1.0,60.0,126223.62380952381,-0.9337105223835053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
294,12.367340793126296,8.025516386489008,1,1,1,0,1,1,29,12,250,7,7,2.0,0.0,161464.2092171717,0.2954145274116249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
295,12.025749091398891,8.026170194946426,0,1,1,0,1,1,56,56,0,6,5,2.0,80.0,133499.82416666666,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
296,11.867097278690842,7.603897968521881,0,1,1,0,1,0,22,22,0,6,6,2.0,37.0,176262.22222222222,-0.28245569972752177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
297,11.931635799828413,7.811163385025279,1,1,1,0,1,0,57,57,0,5,5,1.0,75.0,124863.34380952381,-1.7136305249647916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
298,12.384218830913648,7.981049759665957,1,1,1,0,1,1,10,9,208,7,5,2.0,66.0,233469.36622222225,0.7828563712623556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
299,12.072541252905651,7.801800401908973,1,1,1,0,1,1,39,39,0,6,6,2.0,90.0,152669.10079365078,0.2954145274116249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
300,11.973509872299472,7.716015266642587,0,1,1,0,1,1,59,5,36,6,8,1.0,80.0,124863.34380952381,0.5188801602152809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
301,11.964001084330445,7.824445930877619,0,1,1,0,1,1,53,53,0,5,5,1.0,90.0,133499.82416666666,0.5188801602152809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
302,12.495003937382387,8.15478757276852,1,1,1,0,1,1,9,8,50,8,5,2.0,66.0,223183.81066666666,0.39247717220266787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
303,12.230765258120545,8.033334015880062,0,1,1,0,1,1,5,4,81,7,5,3.0,118.0,223657.90593236714,0.39247717220266787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
304,11.917723684090689,7.488852955733459,0,1,1,0,1,0,34,34,0,5,7,2.0,70.0,145897.5872859025,0.39247717220266787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
305,12.594730635321957,8.50976567558744,1,1,1,0,1,1,128,6,0,7,9,3.0,87.0,139173.95,-0.958532470213485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
306,12.631013530138995,8.294049640102028,0,1,1,0,1,0,3,2,0,8,5,3.0,80.0,229216.45322071706,0.39247717220266787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
307,12.323855681186558,7.987184748233473,1,1,1,0,1,1,17,16,268,7,5,3.0,116.0,221908.52913752914,0.17811488445133122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
308,11.401993904262946,7.45298232946546,1,1,0,0,1,0,88,58,144,6,7,0.0,0.0,138041.78571428574,-1.7136305249647916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
309,11.320553572322773,7.451241684987676,0,1,1,0,1,0,69,59,0,4,5,2.0,0.0,134971.3888888889,-0.9337105223835053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
310,12.793859310432293,8.253227645581772,0,1,1,0,1,1,3,2,175,9,5,3.0,90.0,227387.36366847827,1.731713459407749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
311,12.017330520933296,7.6953031349635665,1,1,1,0,1,1,13,12,63,6,5,2.0,0.0,226535.57667169432,0.36944593594471153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
312,11.790557201568507,7.572502985020384,0,1,1,0,1,1,61,7,0,6,6,1.0,50.0,123383.62380952381,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
313,11.694413341015606,7.555381944240273,1,1,1,0,1,1,67,56,271,5,7,2.0,65.0,128966.22888888889,-0.958532470213485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
314,12.834681304952548,8.336150816120663,0,1,1,0,1,1,44,44,0,7,5,2.0,150.0,152061.8722222222,0.9796115678726318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
315,12.089538829274222,7.7702232041587855,1,1,1,0,1,1,81,16,234,7,7,2.0,60.0,120283.20436507936,-0.958532470213485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
316,12.146853285870202,7.672292455628756,1,1,1,0,1,1,5,4,51,7,5,2.0,71.0,229216.45322071706,0.36944593594471153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
317,12.468436909997665,8.0702808933939,1,1,1,0,1,1,29,29,195,7,7,2.0,94.0,172887.8777777778,0.2954145274116249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
318,12.506177237980511,8.021912778985708,1,1,1,0,1,1,1,1,46,8,5,3.0,75.0,259203.19764741528,0.7828563712623556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
319,12.468436909997665,8.292298107063221,1,1,1,0,1,1,16,16,204,7,5,3.0,90.0,226535.57667169432,1.8979943294491743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
320,12.141534124392603,7.952966790923131,0,1,1,0,1,1,29,29,48,7,5,2.0,0.0,172887.8777777778,0.2954145274116249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
321,12.7444443677961,8.254528881939745,1,1,1,0,1,0,0,0,154,9,5,3.0,111.0,259203.19764741528,1.731713459407749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
322,12.777052192115912,8.189799618728228,1,1,1,0,1,1,3,3,154,8,5,3.0,99.0,229216.45322071706,1.731713459407749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
323,12.614865543731012,8.350429973538136,1,1,1,0,1,1,21,20,96,7,5,2.0,86.0,194029.49494949495,0.17811488445133122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
324,11.745425111208464,7.751475318021456,0,1,1,0,1,0,51,1,98,3,8,1.0,49.0,141254.06702380953,-0.958532470213485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
325,12.396693005138824,8.212839584676484,1,1,1,0,1,1,43,3,0,7,7,2.0,96.0,156362.70912698415,-0.47610512824902335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
326,11.37366339763672,7.328437352895162,0,1,1,0,0,0,66,57,244,5,6,2.0,50.0,139843.8888888889,-1.7136305249647916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
327,12.688498794774466,8.142645185942795,0,1,1,0,1,1,15,15,30,8,5,2.0,32.0,226535.57667169432,0.9229606353397185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
328,11.886211674714158,7.925157512224703,0,1,1,0,1,0,46,46,45,6,5,1.0,80.0,148888.40163871218,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
329,12.27606501735021,7.999007213243955,1,1,1,0,0,0,93,15,328,6,6,2.0,0.0,140432.84285714285,-1.0294588048578504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
330,11.26446410567173,7.488852955733459,1,1,1,0,0,0,89,59,137,5,5,1.0,60.0,138041.78571428574,-1.7136305249647916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
331,11.686878772093667,8.147867129923947,0,1,1,0,1,0,43,43,0,5,4,1.0,0.0,152742.7932748538,-0.47610512824902335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
332,11.842229212112828,7.655390644826152,0,1,1,0,1,0,49,15,0,5,6,1.0,70.0,148924.65772893775,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
333,12.556729517143344,8.483636407887394,0,1,1,0,1,1,6,5,0,8,5,3.0,85.0,227387.36366847827,1.731713459407749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
334,12.240474072247506,7.906915488678587,0,1,1,0,1,1,4,4,30,7,5,2.0,59.0,229216.45322071706,1.731713459407749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
335,12.165250651009918,7.855932199718614,1,1,1,0,1,1,10,10,38,6,5,2.0,59.0,223183.81066666666,0.36944593594471153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
336,12.341258918085241,8.09712193091871,1,1,1,0,1,1,43,43,0,5,6,2.0,0.0,152061.8722222222,0.9796115678726318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
337,12.841129801965447,8.254268770090183,0,1,1,0,1,1,2,1,51,9,5,3.0,86.0,234915.0871160143,1.6320272206060864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
338,12.273731294003989,8.030084094267563,0,1,1,0,1,0,6,5,74,7,5,2.0,70.0,223604.5063768116,0.39247717220266787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
339,12.218495165528731,7.947678571301568,0,1,1,0,1,0,22,8,45,7,7,2.0,91.0,176262.22222222222,0.2954145274116249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
340,11.951180395901384,7.795646536334594,0,1,1,0,1,0,51,11,234,6,7,1.0,66.0,148924.65772893775,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
341,12.220468525813907,7.963807953231451,1,1,1,0,1,0,8,8,0,8,5,2.0,85.0,223604.5063768116,0.9796115678726318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
342,11.314474526246391,7.3537223303996315,0,1,1,0,1,0,59,59,24,4,4,1.0,60.0,124863.34380952381,0.17811488445133122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
343,11.379394072345706,6.946975992135418,0,0,1,0,0,0,57,56,0,3,4,2.0,0.0,126223.62380952381,-0.47610512824902335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
344,12.491251587763836,8.122074375362217,0,1,1,0,1,1,3,3,72,9,5,2.0,63.0,234915.0871160143,1.731713459407749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
345,11.350406535472453,7.4073177104694174,1,1,1,0,1,0,34,34,0,5,3,1.0,36.0,166794.83143939395,-1.6324329813771061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
346,11.850825253582627,7.8434564043761155,1,1,1,0,1,1,67,56,0,6,5,1.0,65.0,128966.22888888889,-1.0294588048578504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
347,11.928340903931561,7.557994958530806,0,1,1,0,1,0,47,9,0,6,8,1.0,0.0,148888.40163871218,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
348,11.967180737247824,7.991592282068092,0,1,1,0,1,1,49,49,40,6,5,2.0,0.0,148888.40163871218,-0.47610512824902335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
349,11.944707881395766,7.779048644925556,1,1,1,0,1,0,5,4,27,7,5,2.0,36.0,227387.36366847827,1.731713459407749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
350,12.988040814744458,8.428580533059634,1,1,1,0,1,1,1,0,0,9,5,3.0,56.0,234915.0871160143,1.731713459407749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
351,12.669998467265833,8.226305988015508,0,1,1,0,1,1,0,0,54,9,5,2.0,68.0,270977.6532029708,1.731713459407749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
352,12.154779351142624,7.974532844130228,0,1,1,0,1,1,20,20,264,7,5,2.0,0.0,194029.49494949495,0.6165562615551607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
353,11.461632170582678,7.454141078146678,1,1,1,0,0,0,67,58,0,5,6,1.0,60.0,139843.8888888889,-0.9337105223835053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
354,11.570250531589497,7.203405521083095,0,1,1,0,1,0,82,7,0,6,8,2.0,60.0,119791.42857142857,-0.958532470213485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
355,11.84939770159144,7.837948916025283,1,1,1,0,1,1,66,6,108,6,5,1.0,60.0,134971.3888888889,-0.5631103353615157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
356,12.086725887897607,7.783224016336037,0,1,1,0,1,0,12,12,26,6,5,2.0,105.0,240448.18692810455,0.39247717220266787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
357,12.061046873479915,7.751475318021456,0,1,1,0,1,0,17,17,26,6,6,2.0,0.0,218273.02111613876,0.36944593594471153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
358,11.805595078933049,7.7336835707759,0,1,1,0,1,1,31,31,90,5,5,2.0,44.0,166794.83143939395,-1.6324329813771061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
